NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
13430,GPHIN01751,GPHIN,1751,EURO,Italy,ITA,380,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"The diocese of the Northern Italy region of Emilia-Romagna has ordered the suspension of people attending Ash Wednesday mass, according to the diocese’s website. Churches will remain open for private prayer and a prayer will be sent to celebrate in homes at the beginning of Lent, which people can follow on a livestream. The region currently has 23 confirmed cases of coronavirus.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-25-20-hnk-intl/index.html,,2020-02-25,,2020-02-25,9261
29060,CSHVienna_1458,CSHVienna,1458,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Activate communication to the public,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,Facebook.,,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5415,,2020-02-07,,2020-02-07,9261
14465,GPHIN02527,GPHIN,2527,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Italy’s health authorities said on Tuesday 3 March they may set up a new quarantine red zone to try to contain the coronavirus outbreak in Europe’s worst-hit country, after the death toll and the number of cases jumped.",,,,Media,https://nationalpost.com/pmn/health-pmn/italy-may-set-up-new-quarantine-zone-as-coronavirus-death-toll-jumps,,2020-03-03,,2020-03-03,9261
24671,OxCGRT2633,OxCGRT,OXCGRT008820,EURO,Italy,ITA,380,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5461,,,,,,,2020-02-28,,,9261
29133,CSHVienna_1521,CSHVienna,1521,EURO,Italy,ITA,380,national,,Social distancing,Closure of educational institutions,Rules for exams,4.1.2,Social and physical distancing measures,School measures,Closing,,,,". Decreto-legge 08 aprile 2020 , n. 22. Misure urgenti sulla regolare conclusione e l'ordinato avvio dell'anno scolastico e sullo svolgimento degli esami di Stato. (20G00042) (G.U. Serie Generale , n. 93 del 08 aprile 2020)",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4412,,2020-04-06,,2020-04-06,9261
16314,GPHIN03994,GPHIN,3994,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"From 22 March it is forbidden for all natural persons to move or move with public or private means of transport in common other than that in which they are located, except for proven work needs, of absolute urgency or for health reasons.
This is established by the order adopted jointly by the Minister of Health and the Minister of the Interior which will remain effective until the entry into force of a new decree of the President of the Council of Ministers, referred to in article 3 of decree law number 6/2020. .",,,,Media,http://outbreaknewstoday.com/italy-covid-19-case-count-nears-60k-new-ordinance-on-travel-96049/,,2020-03-22,,2020-03-22,9261
13096,GPHIN01554,GPHIN,1554,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Italy stepped up measures Sunday 23 February to ban public gatherings amid rapidly rising numbers of COVID-19 cases in the country and a third death from the virus, calling off the famed Venice Carnival attended by thousands of revelers. The decision to call off the Carnival was announced by Veneto regional Gov. Luca Zaia as the numbers of confirmed coronavirus cases soared to 152, the largest number outside Asia.",,,,Media,,,2020-02-23,,2020-02-23,9261
4202,ACAPS_4202,ACAPS,4875,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Military deployment,8.3,Other measures,,Financial packages,No,,,120 bed COVID-19 reference centre established in Rome,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4422,,2020-04-08,,2020-04-12,9261
9884,CDC_ITF_798,CDC_ITF,CDC-ITF-IT-00011,EURO,Italy,ITA,380,national,,,Office/business closures,Mandatory business closures/telework,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,Suspension of non-essential businesses. Retail commercial activities personal services bankingfinance catering etc.,,Impose,,,Summary of Measures Taken Against the Spread of C-19 (3/12 document),,2020-03-11,,2020-04-03,9261
19139,GPHIN05694,GPHIN,5694,EURO,Italy,ITA,380,national,,,,LAND SCREENING,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"The Italian government is planning to extend its lockdown to contain the country's COVID-19 outbreak until May 3. The lockdown, closing most Italian businesses and preventing people leaving their homes for all but essential needs, has been in place since March 9 and was due to end on April 13.",,,,Media,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,,2020-04-09,,2020-04-09,9261
29081,CSHVienna_1474,CSHVienna,1474,EURO,Italy,ITA,380,national,,Resource allocation,Crisis management plans,Develop all-of-society and business continuity plans,8.1,Other measures,,Legal and policy regulations,,,,". The Council of Ministers, meeting on Friday 28 February 2020, on a proposal from President Giuseppe Conte and the Minister of Economy and Finance Roberto Gualtieri, approved a decree-law which introduces urgent support measures for families, workers and businesses related to the epidemiological emergency from Covid-19.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4129,,2020-02-29,,2020-02-29,9261
29107,CSHVienna_1497,CSHVienna,1497,EURO,Italy,ITA,380,national,,Healthcare and public health capacity,Reduce the burden on health system,Promote self-initiated quarantine for people with mild respiratory symptoms,8.2,Other measures,,Scaling up,,,,". People with respiratory infection symptoms and fever above 37.5 degrees are strongly recommended to stay at home, to limit social contacts as much as possible and to call their own doctor.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4175,,2020-03-08,,2020-03-08,9261
21772,IHR_597,IHR,377,EURO,Italy,ITA,380,national,,International Travel,,ship_restriction multiple_country,5.8,International travel measures,,Suspending or restricting international ferries or ships,,,,,,,,,,,2020-03-19,,,9261
29103,CSHVienna_1494,CSHVienna,1494,EURO,Italy,ITA,380,national,,Social distancing,Special measures for certain establishments,Shops,4,Social and physical distancing measures,,,,,,"Can open of respect social distancing measures. Here too, the operator must guarantee the protection distance of at least one meter between the frequenters and quota accesses. The same goes for outdoor commercial activities.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4175,,2020-03-08,,2020-03-08,9261
4207,ACAPS_4207,ACAPS,4892,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,Financial support to family members of health professionals that deceased due to the coronavirus,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4411,,2020-04-07,,2020-04-12,9261
29056,CSHVienna_1454,CSHVienna,1454,EURO,Italy,ITA,380,national,,Social distancing,Return operation of nationals living in regions at risk,Hubei,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Quarantine. First flight with Italians living in Wuhan land in Rome and are quarantined,,,,,https://www.ansa.it/english/news/2020/02/03/italian-group-back-from-wuhan-put-under-observation_77e0cd09-ba9f-4b33-922f-9c30eda78df1.html,,2020-02-03,,2020-02-03,9261
12213,GPHIN00907,GPHIN,907,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Italy is prepared to screen train passengers if the COVID-19 outbreak worsens, the head of Italy's emergency response service says. Since declaring a state of emergency over the outbreak, the country has suspended direct flights to and from China and ordered health checks on all passengers arriving at Italian airports. Precautionary health checks, which involving taking people's temperature with thermal scanners or thermometers to monitor for signs of fever, will be extended to air passengers transiting through Italian airports.
The government has dispatched a military plane to China to evacuate a 17-year-old Italian national who was barred from another repatriation flight after showing signs of fever, according to Foreign Minister on 10 February. The evacuees are being held in precautionary quarantine at a military facility in the south of Rome for 14 days.",,,,Media,https://www.thelocal.it/20200211/coronavirus-italy-ready-to-start-health-checks-in-train-stations-if-necessary,,2020-02-12,,2020-02-12,9261
11446,GPHIN00353,GPHIN,353,EURO,Italy,ITA,380,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"A hospital in Rome on 2 February announced that it has isolated the DNA sequence of the novel coronavirus. Visiting the Lazzaro Spallanzani National Institute for Infectious Diseases, Italian Health Minister said the discovery will be immediately made available to the entire international community in the interests of taking further measures against the outbreak.",,,,Media,https://www.euronews.com/2020/02/02/italian-scientists-isolate-dna-sequence-of-coronavirus,,2020-02-03,,2020-02-03,9261
29119,CSHVienna_1509,CSHVienna,1509,EURO,Italy,ITA,380,other,Emilia Romagna,Travel restriction,Individual movement restrictions,Non-essential movements forbidden,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,Walks and bike riding forbidden.,,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4248,,2020-03-19,,2020-03-19,9261
24703,OxCGRT2665,OxCGRT,OXCGRT008859,EURO,Italy,ITA,380,national,,,,C5 - close public transport  - 1,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,Public transport is reduced but remains operational throughout the country. The decision will continue until May 3. Source: https://web.archive.org/web/20200412193955/https://www.ivg.it/2020/04/coronavirus-stretta-sui-trasporti-prorogate-fino-al-3-maggio-le-limitazioni-a-treni-e-aerei/,Recommended,,,,,,2020-04-07,,,9261
14706,GPHIN02738,GPHIN,2738,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Italy has canceled the Rome marathon scheduled for March 29, the press office for the organizers said on 5 March. It will be rescheduled for 2021.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-03-05-20-intl-hnk/index.html,,2020-03-05,,2020-03-05,9261
13401,GPHIN01733,GPHIN,1733,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Italian Prime Minister on 24 February admitted that a hospital in the country’s north did not entirely follow prudent protocols and had contributed to the spread of the deadly coronavirus, raising questions about whether the European nation is capable of containing the outbreak.
Italian authorities have not been able to identify the source of the outbreak.  Italy now has the highest number of coronavirus infections outside Asia, with 283 confirmed cases and 7 deaths reported as of 24 February. The cases are heavily concentrated in the region of Lombardy with 212 cases reported.",,,,Media,https://localnews8.com/news/2020/02/25/rapid-coronavirus-spread-puts-italy-on-the-backfoot-as-conte-admits-hospital-mess-up/,,2020-02-25,,2020-02-25,9261
13636,GPHIN01890,GPHIN,1890,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"The Italian government on 25 February approved new measures for COVID-19,  extending the urgent steps the government is taking for the containment of the coronavirus outbreak outside the exclusion zone.  The new extended measures will cover the regions of: Emilia Romagna; Friuli Venezia Giulia; Lombardy; Veneto; Piedmont; Liguria.
The decree bans all events and sport matches in public and private locations until 1 March. Additionally, the decree suspends educational trips in the entire country until 15 March and it introduces ""smart working"" which encourages Italians to work from home.",,,,Media,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-26-20-intl-hnk/index.html,,2020-02-26,,2020-02-26,9261
21667,IHR_492,IHR,308,EURO,Italy,ITA,380,national,,International Travel,,flight_restriction,5.7,International travel measures,,Suspending or restricting international flights,,,,,,,,,,,2020-03-17,,,9261
