NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
14839,GPHIN02839,GPHIN,2839,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 5 March, Alberta Health and Alberta Health Services (AHS) have confirmed the first presumptive positive COVID-19 case in the province. The infected person is a woman in her 50s from the Calgary zone who became infected while aboard the Grand Princess Cruise ship in California.The case is recovering at home  AHS is identifying contacts of this confirmed case and will be in contact with them daily for 14 days to monitor for symptoms. Close contacts will also be asked to self-isolate during this time period. 
Health officials have so far confirmed cases of COVID-19 in British Columbia, Ontario and Quebec. The Canadian Prime Minister has defended Canada’s decision not to close its borders to foreign nationals coming from regions where the outbreak is spreading, saying “knee-jerk reaction” to the respiratory disease will not keep people safe.",,,,Media,https://www.660citynews.com/2020/03/05/alberta-has-first-presumptive-case-of-new-coronavirus/,,2020-03-06,,2020-03-06,9261
22973,OxCGRT935,OxCGRT,OXCGRT003156,AMRO,Canada,CAN,124,national,,,,C4 - restrictions on gathering size - 4,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",<10,,,These restrictions are targeted at each individual province:   BC: less than 50   AB: less than 15  Sask: less than 10  MTB: less than 10  Ontario: less than 5  QUE: prohibited  NB: less than 10  NS: less than 5  PEI: prohibited  NFLD/LBDR: less than 10  Yukon: less than 10  NWT: prohinited  NVT: prohibited  Source: https://archive.vn/wip/pX3GU,,,,,,,2020-04-17,,,9261
14326,GPHIN02406,GPHIN,2406,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"The Canadian government is advising against non-essential travel to northern Italy amid a coronavirus outbreak. The advisory focuses on the northern provinces of Aosta Valley, Piedmont, Liguria, Lombardy, Emilia-Romagna, Veneto, Friuli-Venezia Giulia and Trentino-Alto Adige",,,,Media,https://globalnews.ca/news/6618831/italy-coronavirus-travel-advisory-canada/,,2020-03-02,,2020-03-02,9261
15600,GPHIN03463,GPHIN,3463,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"A new analysis by a team of Canadian and international researchers suggests that the novel coronavirus can be transmitted by infected individuals before symptoms develop.  The new analysis , which has not yet undergone peer review, underscores the importance of social distancing and other strategies that seek to limit opportunities for contact with individuals who may be infected but not realize it.",,,,Media,https://www.theglobeandmail.com/business/technology/science/article-coronavirus-can-be-transmitted-before-symptoms-develop-new-analysis/,,2020-03-12,,2020-03-12,9261
19333,GPHIN05800,GPHIN,5800,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"New Brunswick’s projections released on 9 April show that even with the province’s strict adherence to physical-distancing and self-isolation measures, between 550 and 1,750 people could die in the province during the course of the novel coronavirus pandemic. The number of fatalities could have been much higher, reaching 5,600 people, if the province had not implemented public health measures at all.",,,,Media,https://globalnews.ca/news/6800025/new-brunswicks-coronavirus-projections-covid-19/,,2020-04-14,,2020-04-14,9261
19326,GPHIN05797,GPHIN,5797,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Health Canada has approved a new rapid test for COVID-19 that can produce results in under an hour. Ottawa-based Spartan Bioscience would be ready to start shipping tests for the federal and provincial governments as early as 13 April.  Spartan’s test is processed through a handheld DNA analyzer, which allows hospitals and other institutions to test patients and receive results without having to send samples away to a provincial lab.",,,,Media,https://www.theglobeandmail.com/canada/article-health-canada-approves-new-rapid-covid-testing-kits/,,2020-04-14,,2020-04-14,9261
20683,GPHIN06573,GPHIN,6573,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"Four flights arrived from China over the weekend (April 18-19) carrying medical supplies, including N95 and surgical masks, protective coveralls and one key component in reagents for novel coronavirus testing. Those planes also carried supplies ordered by the province of Quebec and the Red Cross.
Canada has taken steps to build its own supply network for PPE to avoid some of the chaos affecting the global supply chains. Canada's Ambassador to China redeployed much of the staff at Canada's embassy, consulates and trade offices all over China to focus on buying medical supplies for Canada. The government also has hired two companies — Deloitte Canada and Bolloré Logistics — to identify reliable PPE manufacturers and to help with transportation, storage and customs clearances.",,,,Media,https://www.cbc.ca/news/politics/pandemic-coronavirus-covid-china-shanghai-ppe-1.5539869,,2020-04-21,,2020-04-21,9261
18179,GPHIN05206,GPHIN,5206,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Canada's public health chief on 5 April said Canadian hospitals should not throw out used face masks and other protective equipment because public health officials are investigating whether it will be possible to disinfect and reuse them. The official said her office is working on generating advice for what people should do if they choose to wear a homemade mask, including what materials are best to use. She stresses that the medical masks that can offer protection must be reserved for medical staff,",,,,Media,https://www.ctvnews.ca/canada/canada-looking-to-disinfect-used-masks-tam-asks-they-not-be-thrown-away-1.4883340,,2020-04-06,,2020-04-06,9261
20571,GPHIN06510,GPHIN,6510,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Ontario's Premier on 20 April said the province is preparing for the “gradual” reopening of the economy as new modelling shows the province has likely reached its peak in the COVID-19 pandemic, even as the situation in long-term care homes continues to worsen. He cautioned that physical distancing and self-isolation measures must remain in place for weeks if not longer.
New projections, released by provincial health officials on 20 April, say Ontario is now expected to have fewer than 20,000 cases of the novel coronavirus, substantially lower than the 80,000 projected by previous models. There are now 127 outbreaks at the province’s 626 long-term care homes, according to official numbers, but the number is much higher if suspected outbreaks and those not yet reported to the province are included.",,,,Media,https://www.theglobeandmail.com/canada/article-ontario-has-reached-peak-in-covid-19-but-long-term-care-situation/,,2020-04-21,,2020-04-21,9261
16059,GPHIN03818,GPHIN,3818,AMRO,Canada,CAN,124,national,,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"Prime Minister  has announced that the Canada- U.S. border will close to all non-essential travel, and that the federal government is prepared to spend a combined $82 billion on direct financial help and economic stimulus in response to the COVID-19 crisis. Among the “extraordinary” aid measures unveiled: deferring the tax deadline, boosting the Canada Child Benefit, wage subsidies for small businesses, and targeted assistance for vulnerable demographics to help “bridge to better times.” The prime minister said that all Canadians will feel the consequences of COVID-19, and many are wondering how long the current restrictions are going to last, and whether they can endure them. PM said the government’s suite of measures are meant to “make sure that no matter where you live, what you do, or who you are, you will get the support you need during this time.”",,,,Media,,,2020-03-18,,2020-03-18,9261
12158,GPHIN00860,GPHIN,860,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Providence Health Care, which operates medical facilities including Vancouver's St. Paul's and Mount Saint Joseph Hospitals, has increased monitoring of its masks and also sent a memo reminding staff of appropriate mask use. The healthcare provider said it has centralized its N95 mask distribution in order to keep a closer eye on it and make sure it has adequate safety equipment for staff.",,,,Media,https://www.cbc.ca/news/canada/british-columbia/providence-health-face-mask-control-1.5459152,,2020-02-11,,2020-02-11,9261
17539,GPHIN04928,GPHIN,4928,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Alberta is ordering 250 of the Canadian-made hand-held Spartan Cubes in hopes of ending a diagnostic shortfall in rural and remote areas for COVID-19. The province’s $9.5-million contract with Spartan also includes 100,000 test kits used in the analyzer. The latest function of the DNA analyzer developed by Ottawa-based Spartan Bioscience is expected to be approved by Health Canada in the next few weeks, then shipped to provinces. Swabs are taken from patients’ throats or the front of their noses and placed into the device, which produces a result in about half an hour.",,,,Media,https://calgaryherald.com/news/alberta-acquiring-rapid-covid-19-test-kits-to-close-rural-diagnosis-gap/,,2020-04-02,,2020-04-02,9261
16812,GPHIN04393,GPHIN,4393,AMRO,Canada,CAN,124,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Minister of Public Safety and Solicitor General Mike Farnworth announced measures Thursday 26 March to ban the secondary resale of food, medical supplies, personal protective equipment, cleaning and other essential supplies, as well as restricting quantities of items purchased at point of sale. The province also issued ministerial orders to ensure a co-ordinated COVID-19 response across all levels of government, while suspending local states of emergency specific to the pandemic, except for the City of Vancouver.",,,,Media,https://www.citynews1130.com/2020/03/26/province-bans-secondary-resale-of-goods-issues-ministerial-orders-to-ensure-co-ordinated-covid-19-response/,,2020-03-26,,2020-03-26,9261
17215,GPHIN04740,GPHIN,4740,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Cowessess First Nation says it is taking proactive steps to reduce the risk of COVID-19, including setting up monitoring stations at entrances to its community. The Cowessess First Nation shares home packages to households with information about COVID-19 and a very important message to “please stay at home. They set up a colour card system of communication and Peacekeepers are helping to maintain communication with the homes. Delorme said a communicable disease and prevention plan was already in place in preparation for a time like this, so it was just a matter of launching it.",,,,Media,https://globalnews.ca/news/6757079/covid-19-cowessess-first-nation-coronavirus/,,2020-03-31,,2020-03-31,9261
15740,GPHIN03567,GPHIN,3567,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 12 March 2020, the Government of Canada posted printable resources with information for vulnerable populations and COVID-19, on how to isolate at home when you have COVID-19 and also how reduce the spread of COVID-19 by washing your hands.",,,,Media,https://www.canada.ca/en/public-health/services/diseases/coronavirus-disease-covid-19.html,,2020-03-13,,2020-03-13,9261
